mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
7635-105661-0034_3436-172162-0043,7635.0,F,3436.0,M
5652-19215-0008_1116-137572-0043,5652.0,F,1116.0,F
4340-15220-0070_4640-19188-0030,4340.0,F,4640.0,F
3526-175658-0015_8630-305213-0031,3526.0,F,8630.0,M
1098-133695-0043_1594-135914-0051,1098.0,F,1594.0,M
3857-182315-0008_32-4137-0026,3857.0,M,32.0,F
1578-140045-0011_5463-39174-0022,1578.0,F,5463.0,M
19-227-0030_2817-142380-0027,19.0,F,2817.0,F
1926-143879-0001_3436-172171-0018,1926.0,F,3436.0,M
4853-27671-0033_909-131045-0022,4853.0,F,909.0,M
5688-41232-0001_1455-134435-0039,5688.0,F,1455.0,M
669-129061-0063_1594-135914-0087,669.0,F,1594.0,M
4441-76263-0015_3983-5331-0021,4441.0,M,3983.0,F
4137-11701-0008_5808-48608-0035,4137.0,F,5808.0,M
254-127705-0004_298-126791-0059,254.0,M,298.0,F
6147-34606-0018_2817-142371-0016,6147.0,F,2817.0,F
2159-179156-0023_2989-138028-0068,2159.0,M,2989.0,F
2092-145709-0002_6078-54013-0016,2092.0,F,6078.0,F
8098-275181-0031_1867-154075-0004,8098.0,M,1867.0,M
87-121553-0090_200-126784-0027,87.0,F,200.0,F
3699-47246-0018_7511-102420-0043,3699.0,M,7511.0,F
1594-135914-0002_6836-61804-0015,1594.0,M,6836.0,M
839-130898-0057_1081-125237-0060,839.0,M,1081.0,M
4481-17498-0030_1502-122619-0049,4481.0,F,1502.0,F
6880-216547-0017_6476-57446-0055,6880.0,M,6476.0,F
4397-15668-0037_233-134440-0033,4397.0,M,233.0,M
2196-174172-0030_3879-174923-0047,2196.0,F,3879.0,F
289-121652-0015_8468-294887-0024,289.0,F,8468.0,F
3214-167606-0010_5322-7678-0036,3214.0,M,5322.0,M
1898-145702-0018_2436-2476-0009,1898.0,F,2436.0,M
8063-274116-0029_7148-7763-0035,8063.0,M,7148.0,F
2136-5147-0011_4859-29340-0005,2136.0,M,4859.0,M
78-368-0029_118-124588-0001,78.0,M,118.0,M
5463-39173-0030_8238-274553-0058,5463.0,M,8238.0,F
196-122152-0018_669-129061-0062,196.0,M,669.0,F
302-123504-0004_7367-86737-0097,302.0,F,7367.0,M
3830-12535-0014_4441-76263-0044,3830.0,M,4441.0,M
83-11691-0041_4018-103416-0024,83.0,F,4018.0,M
5808-48608-0006_7226-86965-0039,5808.0,M,7226.0,M
6019-3185-0029_5750-100289-0019,6019.0,M,5750.0,M
6064-300880-0017_3807-4923-0032,6064.0,F,3807.0,M
6880-216547-0035_3526-176651-0005,6880.0,M,3526.0,F
3664-178366-0035_3982-178459-0015,3664.0,M,3982.0,F
5339-14134-0037_3214-167607-0012,5339.0,F,3214.0,M
8747-293952-0005_1867-154075-0045,8747.0,M,1867.0,M
2002-139469-0029_4018-107312-0027,2002.0,M,4018.0,M
3982-182255-0035_5778-12761-0017,3982.0,F,5778.0,F
7859-102519-0001_2893-139310-0029,7859.0,F,2893.0,M
1363-135842-0022_2391-145015-0018,1363.0,F,2391.0,F
1867-154075-0033_374-180299-0023,1867.0,M,374.0,M
2843-152918-0106_8468-286673-0013,2843.0,M,8468.0,F
6064-300880-0013_2391-145015-0103,6064.0,F,2391.0,F
669-129061-0041_2182-150130-0005,669.0,F,2182.0,F
909-131041-0015_78-369-0037,909.0,M,78.0,M
3830-12531-0004_1743-142912-0027,3830.0,M,1743.0,M
1594-135914-0077_8098-275181-0014,1594.0,M,8098.0,M
6078-54007-0035_8123-275209-0032,6078.0,F,8123.0,F
3235-28452-0002_909-131041-0028,3235.0,F,909.0,M
2893-139322-0000_8838-298546-0005,2893.0,M,8838.0,M
2391-145015-0081_1040-133433-0039,2391.0,F,1040.0,M
7780-274562-0017_2182-150130-0035,7780.0,F,2182.0,F
1867-148436-0045_1594-135914-0012,1867.0,M,1594.0,M
2436-2477-0025_6437-66173-0042,2436.0,M,6437.0,M
2989-138035-0078_8238-283452-0012,2989.0,F,8238.0,F
163-121908-0009_8747-293952-0075,163.0,M,8747.0,M
322-124147-0065_3440-171009-0027,322.0,F,3440.0,F
8095-274346-0044_332-128985-0025,8095.0,M,332.0,M
6563-63821-0020_2893-139310-0012,6563.0,M,2893.0,M
1334-135589-0039_405-130895-0023,1334.0,M,405.0,M
5561-41615-0042_4859-29340-0013,5561.0,F,4859.0,M
196-122159-0001_2092-145706-0029,196.0,M,2092.0,F
441-128982-0014_4680-16042-0025,441.0,F,4680.0,F
1263-139804-0002_1455-138263-0050,1263.0,F,1455.0,M
3526-176651-0013_6437-66173-0002,3526.0,F,6437.0,M
625-132112-0020_4340-15220-0072,625.0,M,4340.0,F
332-128985-0008_1098-133695-0006,332.0,M,1098.0,F
5808-54425-0039_3607-29116-0021,5808.0,M,3607.0,M
2514-149482-0097_4441-76262-0027,2514.0,M,4441.0,M
2836-5355-0009_7067-76047-0020,2836.0,F,7067.0,M
4214-7146-0011_4340-15220-0057,4214.0,F,4340.0,F
1334-135589-0105_1970-26100-0015,1334.0,M,1970.0,F
7794-295947-0011_5688-15787-0028,7794.0,F,5688.0,F
1081-125237-0084_7302-86815-0054,1081.0,M,7302.0,F
3526-175658-0034_7447-91187-0054,3526.0,F,7447.0,M
3807-4923-0020_5808-48608-0030,3807.0,M,5808.0,M
7402-59171-0042_8465-246940-0016,7402.0,M,8465.0,F
7780-274562-0033_332-128985-0057,7780.0,F,332.0,M
1098-133695-0039_4018-107312-0015,1098.0,F,4018.0,M
1624-142933-0014_1970-26100-0014,1624.0,M,1970.0,F
3982-178459-0031_2989-138035-0066,3982.0,F,2989.0,F
3259-158083-0049_1578-6379-0047,3259.0,F,1578.0,F
1926-143879-0023_6476-57446-0041,1926.0,F,6476.0,F
8770-295465-0007_2952-410-0003,8770.0,M,2952.0,M
233-155990-0011_6367-74004-0017,233.0,M,6367.0,M
1116-132847-0011_5789-57158-0032,1116.0,F,5789.0,F
3983-5371-0013_250-142286-0029,3983.0,F,250.0,F
1069-133699-0053_730-360-0019,1069.0,F,730.0,F
5322-7679-0008_4051-10927-0019,5322.0,M,4051.0,F
909-131045-0030_2514-149482-0013,909.0,M,2514.0,M
32-21634-0005_8419-293473-0009,32.0,F,8419.0,M
911-128684-0027_7190-90542-0064,911.0,M,7190.0,M
5703-47198-0000_27-123349-0014,5703.0,M,27.0,M
3235-28433-0007_7511-102420-0033,3235.0,F,7511.0,F
3242-8112-0002_250-142276-0031,3242.0,M,250.0,F
1088-134315-0041_1098-133695-0057,1088.0,F,1098.0,F
441-128982-0007_7148-7763-0008,441.0,F,7148.0,F
200-124139-0033_2196-174172-0036,200.0,F,2196.0,F
2514-149482-0066_2518-154826-0026,2514.0,M,2518.0,M
6476-57446-0037_8747-293952-0053,6476.0,F,8747.0,M
8098-278278-0018_2817-142371-0066,8098.0,M,2817.0,F
8770-295465-0000_8063-274116-0005,8770.0,M,8063.0,M
289-121665-0024_7447-91187-0041,289.0,F,7447.0,M
6064-56168-0022_163-122947-0024,6064.0,F,163.0,M
103-1241-0035_8609-262281-0007,103.0,F,8609.0,M
405-130894-0071_7780-274562-0019,405.0,M,7780.0,F
4214-7146-0060_328-129766-0044,4214.0,F,328.0,F
322-124147-0040_7078-271888-0100,322.0,F,7078.0,F
6385-220959-0042_4014-186179-0034,6385.0,F,4014.0,M
2817-142371-0004_3879-173592-0035,2817.0,F,3879.0,F
302-123504-0015_831-130739-0026,302.0,F,831.0,M
4481-17498-0026_1116-137572-0010,4481.0,F,1116.0,F
2893-139310-0037_5678-43302-0019,2893.0,M,5678.0,M
8468-294887-0016_5104-33406-0013,8468.0,F,5104.0,M
5561-41615-0008_2391-145015-0083,5561.0,F,2391.0,F
460-172359-0009_2817-142371-0023,460.0,M,2817.0,F
6476-57446-0043_6000-55211-0024,6476.0,F,6000.0,F
163-122947-0065_909-131044-0027,163.0,M,909.0,M
8468-294887-0027_4640-19189-0021,8468.0,F,4640.0,F
5514-19193-0035_5322-7678-0025,5514.0,F,5322.0,M
8123-275216-0028_27-124992-0078,8123.0,F,27.0,M
3486-166446-0000_887-123290-0020,3486.0,M,887.0,F
1034-121119-0043_2384-152900-0051,1034.0,M,2384.0,M
7505-258964-0032_1447-130550-0004,7505.0,M,1447.0,F
8419-286676-0024_5390-30102-0010,8419.0,M,5390.0,M
4853-27670-0034_7078-271888-0105,4853.0,F,7078.0,F
3235-28452-0026_8088-284756-0071,3235.0,F,8088.0,M
40-121026-0039_8747-293952-0086,40.0,F,8747.0,M
1553-140048-0018_6209-34599-0001,1553.0,F,6209.0,M
4406-16882-0008_3526-176653-0032,4406.0,M,3526.0,F
2159-179156-0008_4853-29413-0027,2159.0,M,4853.0,F
1447-17506-0012_254-145458-0001,1447.0,F,254.0,M
5322-7678-0033_332-128985-0040,5322.0,M,332.0,M
311-124404-0080_909-131045-0026,311.0,M,909.0,M
1578-140049-0009_4406-16882-0019,1578.0,F,4406.0,M
3982-178459-0033_5561-41615-0047,3982.0,F,5561.0,F
248-130644-0004_3857-180923-0012,248.0,F,3857.0,M
1992-141719-0018_3879-174923-0011,1992.0,F,3879.0,F
7859-102519-0051_1069-133709-0007,7859.0,F,1069.0,F
3259-158083-0089_1334-135589-0099,3259.0,F,1334.0,M
669-129061-0026_7511-102420-0045,669.0,F,7511.0,F
3983-5331-0023_5678-43303-0028,3983.0,F,5678.0,M
7113-86041-0036_26-495-0079,7113.0,F,26.0,M
412-126975-0032_4362-15663-0096,412.0,M,4362.0,F
3112-9555-0022_7402-90848-0059,3112.0,F,7402.0,M
1841-159771-0012_460-172359-0095,1841.0,F,460.0,M
3830-12530-0026_1502-122619-0045,3830.0,M,1502.0,F
2136-5143-0037_2196-170151-0013,2136.0,M,2196.0,F
5561-41616-0016_6181-216552-0093,5561.0,F,6181.0,M
6563-63821-0030_6836-61803-0031,6563.0,M,6836.0,M
307-127535-0008_3374-298032-0020,307.0,M,3374.0,M
1334-135589-0024_118-47824-0002,1334.0,M,118.0,M
7226-86964-0025_1455-134435-0044,7226.0,M,1455.0,M
6529-62556-0046_5514-19192-0049,6529.0,M,5514.0,F
4441-76250-0029_2196-170379-0008,4441.0,M,2196.0,F
1040-133433-0026_2952-408-0003,1040.0,M,2952.0,M
233-134440-0010_4640-19188-0016,233.0,M,4640.0,F
8468-295198-0014_5561-41616-0000,8468.0,F,5561.0,F
2518-154826-0011_4088-158077-0008,2518.0,M,4088.0,F
5163-18515-0030_7511-102419-0029,5163.0,F,7511.0,F
1263-139804-0016_5750-100289-0051,1263.0,F,5750.0,M
8609-283227-0030_5322-7678-0017,8609.0,M,5322.0,M
89-219-0002_2691-156745-0039,89.0,F,2691.0,F
3699-19401-0002_8747-293952-0078,3699.0,M,8747.0,M
887-123291-0041_1963-147036-0016,887.0,F,1963.0,F
3879-174923-0035_4853-29413-0004,3879.0,F,4853.0,F
4640-19189-0037_5808-48608-0053,4640.0,F,5808.0,M
3857-182317-0021_2196-174172-0022,3857.0,M,2196.0,F
5750-35690-0017_7447-91187-0062,5750.0,M,7447.0,M
3214-167607-0034_7178-34644-0035,3214.0,M,7178.0,F
1963-142393-0010_6529-62556-0015,1963.0,F,6529.0,M
5393-19218-0032_103-1240-0053,5393.0,F,103.0,F
405-130894-0065_229-130880-0082,405.0,M,229.0,M
6848-252323-0023_1926-143879-0010,6848.0,M,1926.0,F
5463-39174-0001_2136-5143-0003,5463.0,M,2136.0,M
887-123290-0001_19-227-0020,887.0,F,19.0,F
1841-159771-0029_6880-216547-0034,1841.0,F,6880.0,M
2691-156750-0031_7794-295955-0004,2691.0,F,7794.0,F
4397-15666-0015_163-122947-0077,4397.0,M,163.0,M
200-126784-0025_1034-121119-0018,200.0,F,1034.0,M
7859-102519-0035_60-121082-0057,7859.0,F,60.0,M
8108-280354-0022_163-122947-0055,8108.0,M,163.0,M
8975-270782-0092_19-227-0063,8975.0,F,19.0,F
6272-70168-0014_332-128985-0010,6272.0,F,332.0,M
3947-13260-0027_3607-135982-0046,3947.0,F,3607.0,M
3112-9555-0046_3240-131232-0014,3112.0,F,3240.0,M
7511-102420-0038_839-130898-0040,7511.0,F,839.0,M
8108-274318-0010_4406-16882-0034,8108.0,M,4406.0,M
911-128684-0058_6925-80680-0080,911.0,M,6925.0,M
4018-107338-0011_289-121665-0010,4018.0,M,289.0,F
4340-15220-0049_4830-25904-0022,4340.0,F,4830.0,M
32-21631-0015_6415-111615-0022,32.0,F,6415.0,F
2989-138028-0019_7078-271888-0023,2989.0,F,7078.0,F
5688-15787-0036_226-131533-0018,5688.0,F,226.0,F
3436-172171-0017_5393-19218-0029,3436.0,M,5393.0,F
2691-156745-0008_2002-139469-0020,2691.0,F,2002.0,M
4830-25904-0042_458-126305-0007,4830.0,M,458.0,M
7264-92316-0007_909-131041-0029,7264.0,M,909.0,M
6454-120342-0007_6476-57446-0024,6454.0,M,6476.0,F
201-122255-0002_19-227-0056,201.0,M,19.0,F
6531-61334-0029_3374-298032-0026,6531.0,F,3374.0,M
8629-261139-0059_201-127786-0040,8629.0,M,201.0,M
6385-220959-0040_2136-5147-0023,6385.0,F,2136.0,M
7800-283478-0031_5750-100289-0017,7800.0,F,5750.0,M
8324-286681-0006_19-227-0028,8324.0,F,19.0,F
4788-94904-0030_5561-41616-0034,4788.0,M,5561.0,F
1069-133709-0044_3259-158083-0075,1069.0,F,3259.0,F
441-128982-0017_322-124146-0030,441.0,F,322.0,F
6019-3185-0104_6476-57446-0008,6019.0,M,6476.0,F
2159-179157-0000_1034-121119-0074,2159.0,M,1034.0,M
4813-248641-0043_6925-80680-0028,4813.0,M,6925.0,M
1235-135887-0031_6078-54013-0005,1235.0,M,6078.0,F
196-122150-0011_7794-295947-0030,196.0,M,7794.0,F
1088-129236-0020_125-121124-0020,1088.0,F,125.0,F
7059-88364-0018_5688-41232-0012,7059.0,F,5688.0,F
5808-54425-0051_6181-216552-0064,5808.0,M,6181.0,M
1246-135815-0018_2910-131096-0027,1246.0,F,2910.0,F
1069-133699-0033_8747-293952-0013,1069.0,F,8747.0,M
6181-216552-0113_4051-11217-0000,6181.0,M,4051.0,F
8419-286676-0017_6415-111615-0023,8419.0,M,6415.0,F
8425-246962-0020_1088-134318-0019,8425.0,M,1088.0,F
27-123349-0003_3436-172162-0032,27.0,M,3436.0,M
32-21631-0014_1246-124550-0020,32.0,F,1246.0,F
1246-124550-0004_3436-172171-0016,1246.0,F,3436.0,M
8108-274318-0011_426-122822-0024,8108.0,M,426.0,F
39-121916-0016_4397-15678-0007,39.0,F,4397.0,M
5463-39173-0034_1963-142776-0016,5463.0,M,1963.0,F
4214-7146-0066_8108-280359-0005,4214.0,F,8108.0,M
118-47824-0014_198-209-0019,118.0,M,198.0,F
163-122947-0000_1867-148436-0039,163.0,M,1867.0,M
1578-140045-0010_7505-258958-0018,1578.0,F,7505.0,M
3240-131232-0038_6531-61334-0110,3240.0,M,6531.0,F
8051-295385-0001_669-129074-0000,8051.0,F,669.0,F
481-123720-0066_1578-140049-0010,481.0,M,1578.0,F
3607-29116-0039_4214-7146-0022,3607.0,M,4214.0,F
8063-274112-0017_8629-261140-0007,8063.0,M,8629.0,M
3723-171631-0032_5104-33406-0059,3723.0,M,5104.0,M
7402-90848-0021_7302-86815-0027,7402.0,M,7302.0,F
4853-29413-0012_4830-25898-0017,4853.0,F,4830.0,M
1183-133256-0009_1334-135589-0090,1183.0,F,1334.0,M
8797-294123-0003_78-368-0025,8797.0,M,78.0,M
4088-158077-0055_587-41619-0009,4088.0,F,587.0,F
7302-86815-0045_2989-138028-0075,7302.0,F,2989.0,F
5163-18515-0011_3440-171006-0012,5163.0,F,3440.0,F
1737-146161-0004_625-132118-0024,1737.0,F,625.0,M
911-128684-0030_6078-54013-0050,911.0,M,6078.0,F
7402-90848-0025_1723-141149-0019,7402.0,M,1723.0,M
3607-135982-0048_302-123504-0034,3607.0,M,302.0,F
2911-12359-0022_211-122442-0079,2911.0,M,211.0,F
460-172359-0051_8324-286682-0047,460.0,M,8324.0,F
125-121124-0027_8747-293952-0067,125.0,F,8747.0,M
7447-91186-0001_5022-29411-0067,7447.0,M,5022.0,F
27-124992-0013_911-128684-0045,27.0,M,911.0,M
4898-20016-0005_7505-83618-0007,4898.0,M,7505.0,M
1363-139304-0039_311-124404-0009,1363.0,F,311.0,M
311-124404-0043_5867-48852-0014,311.0,M,5867.0,F
6272-70191-0018_200-124140-0019,6272.0,F,200.0,F
6563-285357-0017_8098-278252-0015,6563.0,M,8098.0,M
8095-274348-0009_32-4137-0010,8095.0,M,32.0,F
226-131532-0002_19-198-0007,226.0,F,19.0,F
5456-24741-0017_6209-34601-0033,5456.0,M,6209.0,M
39-121916-0010_6415-100596-0029,39.0,F,6415.0,F
40-222-0021_7148-59157-0026,40.0,F,7148.0,F
7226-86964-0033_4397-15666-0017,7226.0,M,4397.0,M
7302-86815-0055_441-128982-0003,7302.0,F,441.0,F
2289-152254-0026_3857-182317-0029,2289.0,M,3857.0,M
1841-179183-0007_7635-105409-0005,1841.0,F,7635.0,F
3235-28433-0031_6147-34605-0032,3235.0,F,6147.0,F
7078-271888-0086_6531-61334-0124,7078.0,F,6531.0,F
2518-154826-0015_2952-410-0045,2518.0,M,2952.0,M
426-122821-0040_5561-41616-0002,426.0,F,5561.0,F
8238-283452-0006_4859-26870-0024,8238.0,F,4859.0,M
201-122255-0028_2911-12359-0014,201.0,M,2911.0,M
1723-141149-0002_6081-42010-0028,1723.0,M,6081.0,M
3664-178366-0011_4441-76263-0037,3664.0,M,4441.0,M
8098-278278-0021_8580-287364-0049,8098.0,M,8580.0,M
3486-166424-0017_5561-39621-0033,3486.0,M,5561.0,F
83-11691-0011_2384-152900-0061,83.0,F,2384.0,M
254-27760-0022_7178-34645-0011,254.0,M,7178.0,F
6531-61334-0113_1098-133695-0090,6531.0,F,1098.0,F
302-123523-0009_3982-182255-0021,302.0,F,3982.0,F
8468-295198-0001_3440-171006-0006,8468.0,F,3440.0,F
1034-121119-0010_441-130108-0017,1034.0,M,441.0,F
83-3054-0000_1970-10594-0027,83.0,F,1970.0,F
1841-159771-0037_1069-133699-0034,1841.0,F,1069.0,F
1447-130551-0013_4397-15678-0021,1447.0,F,4397.0,M
7367-86737-0074_163-122947-0080,7367.0,M,163.0,M
2893-139322-0041_1898-145702-0000,2893.0,M,1898.0,F
405-130894-0052_2136-5147-0034,405.0,M,2136.0,M
198-129977-0014_201-122255-0008,198.0,F,201.0,M
6078-54013-0019_5390-30096-0018,6078.0,F,5390.0,M
4340-15220-0087_8419-293473-0016,4340.0,F,8419.0,M
1737-142396-0018_7078-271888-0028,1737.0,F,7078.0,F
7505-258964-0021_5049-25947-0125,7505.0,M,5049.0,M
2893-139322-0033_2436-2481-0012,2893.0,M,2436.0,M
4397-15678-0019_7302-86814-0048,4397.0,M,7302.0,F
887-123290-0025_87-121553-0012,887.0,F,87.0,F
1723-141149-0056_7113-86041-0091,1723.0,M,7113.0,F
7190-90542-0067_6078-54013-0060,7190.0,M,6078.0,F
7264-92310-0011_2289-152253-0018,7264.0,M,2289.0,M
6367-65536-0047_6078-54013-0045,6367.0,M,6078.0,F
2136-5143-0040_5789-70653-0023,2136.0,M,5789.0,F
7059-77900-0018_1624-168623-0026,7059.0,F,1624.0,M
1363-135842-0043_4088-158077-0010,1363.0,F,4088.0,F
8465-246947-0009_4051-11217-0015,8465.0,F,4051.0,F
839-130898-0087_7190-90543-0033,839.0,M,7190.0,M
60-121082-0070_3982-178459-0011,60.0,M,3982.0,F
311-124404-0100_3947-13260-0044,311.0,M,3947.0,F
6147-34606-0024_8425-246962-0026,6147.0,F,8425.0,M
7800-283478-0005_4830-25904-0014,7800.0,F,4830.0,M
3983-5331-0036_5678-43302-0007,3983.0,F,5678.0,M
445-123857-0003_332-128985-0034,445.0,M,332.0,M
2952-410-0040_196-122152-0016,2952.0,M,196.0,M
696-93314-0047_40-121026-0005,696.0,F,40.0,F
405-130894-0076_8797-294123-0074,405.0,M,8797.0,M
2514-149482-0075_8226-274369-0051,2514.0,M,8226.0,M
7517-100437-0015_322-124147-0027,7517.0,F,322.0,F
8465-246942-0007_426-122821-0034,8465.0,F,426.0,F
4406-16883-0025_4680-16042-0022,4406.0,M,4680.0,F
8838-298546-0023_5322-7679-0014,8838.0,M,5322.0,M
3664-178355-0020_6454-120342-0028,3664.0,M,6454.0,M
1898-145702-0015_2007-149877-0009,1898.0,F,2007.0,F
8108-280354-0026_2007-149877-0023,8108.0,M,2007.0,F
5703-47212-0036_2436-2476-0008,5703.0,M,2436.0,M
669-129061-0027_2764-36619-0034,669.0,F,2764.0,F
374-180299-0045_8095-274346-0021,374.0,M,8095.0,M
7511-102420-0042_198-129977-0007,7511.0,F,198.0,F
6925-80680-0048_3699-47246-0004,6925.0,M,3699.0,M
6836-61803-0021_1334-135589-0020,6836.0,M,1334.0,M
1246-124550-0015_2007-132570-0048,1246.0,F,2007.0,F
78-368-0049_7148-7763-0018,78.0,M,7148.0,F
19-227-0022_2843-152918-0060,19.0,F,2843.0,M
4214-7146-0026_4051-10927-0012,4214.0,F,4051.0,F
1246-124548-0026_1594-135914-0000,1246.0,F,1594.0,M
4859-29340-0035_8609-262281-0010,4859.0,M,8609.0,M
2764-36616-0030_8747-293952-0105,2764.0,F,8747.0,M
2764-36616-0026_7302-86815-0056,2764.0,F,7302.0,F
403-126855-0022_6454-120342-0033,403.0,F,6454.0,M
4014-186176-0017_6880-216547-0048,4014.0,M,6880.0,M
4195-186238-0004_1723-141149-0012,4195.0,F,1723.0,M
1069-133699-0042_374-180298-0037,1069.0,F,374.0,M
3879-174923-0008_1963-142393-0025,3879.0,F,1963.0,F
5789-70653-0007_8063-274112-0001,5789.0,F,8063.0,M
7278-91083-0021_1743-142914-0009,7278.0,M,1743.0,M
7402-90848-0061_89-219-0018,7402.0,M,89.0,F
4297-13009-0044_3259-158083-0041,4297.0,F,3259.0,F
8770-295462-0028_8051-295385-0034,8770.0,M,8051.0,F
7447-91186-0012_4788-91208-0023,7447.0,M,4788.0,M
5390-24512-0000_3526-176653-0048,5390.0,M,3526.0,F
7635-105661-0033_307-127539-0030,7635.0,F,307.0,M
2893-139310-0052_7447-91186-0041,2893.0,M,7447.0,M
8312-279791-0046_289-121652-0001,8312.0,F,289.0,F
5393-19218-0014_7859-102519-0009,5393.0,F,7859.0,F
4160-11549-0010_625-132112-0029,4160.0,F,625.0,M
233-134440-0026_4481-17499-0009,233.0,M,4481.0,F
4340-15220-0060_8419-286676-0006,4340.0,F,8419.0,M
6272-70171-0020_328-129766-0051,6272.0,F,328.0,F
8312-279791-0008_2391-145015-0085,8312.0,F,2391.0,F
8123-275216-0006_19-198-0006,8123.0,F,19.0,F
1898-145715-0017_839-130898-0048,1898.0,F,839.0,M
3983-5371-0005_831-130746-0000,3983.0,F,831.0,M
2289-152258-0032_5022-29411-0063,2289.0,M,5022.0,F
125-121342-0030_6476-57446-0060,125.0,F,6476.0,F
8014-112602-0008_8468-286673-0028,8014.0,F,8468.0,F
1867-148436-0012_3983-5371-0036,1867.0,M,3983.0,F
4014-186176-0004_26-495-0003,4014.0,M,26.0,M
5561-39621-0042_250-142276-0049,5561.0,F,250.0,F
3259-158083-0017_8088-284756-0034,3259.0,F,8088.0,M
5390-24512-0026_311-124404-0059,5390.0,M,311.0,M
83-9960-0004_1455-138263-0051,83.0,F,1455.0,M
6415-111615-0024_6454-93938-0008,6415.0,F,6454.0,M
1235-135884-0039_289-121652-0014,1235.0,M,289.0,F
2817-142380-0020_839-130898-0046,2817.0,F,839.0,M
6836-76549-0003_1898-145702-0003,6836.0,M,1898.0,F
426-122821-0010_3259-158083-0106,426.0,F,3259.0,F
8975-270782-0071_5456-58161-0028,8975.0,F,5456.0,M
3259-158083-0033_2764-36616-0000,3259.0,F,2764.0,F
7264-92316-0039_1246-135815-0005,7264.0,M,1246.0,F
1069-133699-0047_481-123720-0035,1069.0,F,481.0,M
2159-179157-0002_4340-15220-0069,2159.0,M,4340.0,F
7278-246956-0022_1040-133433-0024,7278.0,M,1040.0,M
307-127539-0035_426-122819-0000,307.0,M,426.0,F
5049-25947-0116_1867-148436-0010,5049.0,M,1867.0,M
4051-11218-0048_8580-287363-0026,4051.0,F,8580.0,M
8098-278278-0028_446-123501-0037,8098.0,M,446.0,M
6818-76332-0011_4397-15666-0010,6818.0,F,4397.0,M
5163-39921-0002_328-129766-0097,5163.0,F,328.0,F
6078-54013-0003_4195-186238-0021,6078.0,F,4195.0,F
8324-286682-0048_4018-107312-0016,8324.0,F,4018.0,M
4018-103416-0010_1992-141719-0043,4018.0,M,1992.0,F
6454-93938-0024_8419-286667-0030,6454.0,M,8419.0,M
426-122819-0002_1898-145715-0033,426.0,F,1898.0,F
2289-152253-0006_7794-295955-0010,2289.0,M,7794.0,F
8629-261139-0011_6019-3185-0066,8629.0,M,6019.0,M
5703-47198-0014_87-121553-0080,5703.0,M,87.0,F
4195-17507-0042_6563-63821-0025,4195.0,F,6563.0,M
4137-11702-0045_60-121082-0012,4137.0,F,60.0,M
2893-139322-0027_7302-86815-0021,2893.0,M,7302.0,F
887-123289-0010_730-359-0013,887.0,F,730.0,F
60-121082-0038_32-4137-0045,60.0,M,32.0,F
5163-18515-0015_1081-125237-0032,5163.0,F,1081.0,M
3168-173565-0039_5163-39921-0038,3168.0,M,5163.0,F
3607-29116-0008_198-209-0007,3607.0,M,198.0,F
3830-12531-0012_6531-61334-0012,3830.0,M,6531.0,F
2007-149877-0029_298-126790-0044,2007.0,F,298.0,F
2911-7601-0027_2002-139469-0024,2911.0,M,2002.0,M
125-121124-0076_2836-5354-0042,125.0,F,2836.0,F
2911-7601-0051_229-130880-0086,2911.0,M,229.0,M
7505-258964-0045_6147-34606-0004,7505.0,M,6147.0,F
1116-137572-0012_8629-261139-0076,1116.0,F,8629.0,M
2836-5354-0033_1743-142912-0022,2836.0,F,1743.0,M
8465-246942-0013_1081-125237-0050,8465.0,F,1081.0,M
3440-171006-0017_7059-77900-0041,3440.0,F,7059.0,F
39-121914-0008_7059-77897-0009,39.0,F,7059.0,F
4018-107312-0024_3699-19402-0011,4018.0,M,3699.0,M
7059-77900-0017_2764-36619-0024,7059.0,F,2764.0,F
3214-167606-0011_2817-142380-0034,3214.0,M,2817.0,F
4340-15220-0024_831-130739-0022,4340.0,F,831.0,M
5163-39921-0011_7800-283492-0038,5163.0,F,7800.0,F
5778-54535-0022_8770-295463-0023,5778.0,F,8770.0,M
2159-179156-0022_8465-246943-0024,2159.0,M,8465.0,F
5514-19193-0026_2391-145015-0115,5514.0,F,2391.0,F
2910-131096-0037_4014-186175-0036,2910.0,F,4014.0,M
2092-145706-0064_3723-171631-0047,2092.0,F,3723.0,M
3982-178459-0006_5789-57195-0020,3982.0,F,5789.0,F
2416-152137-0016_1355-39947-0054,2416.0,F,1355.0,M
4397-15666-0001_2952-407-0021,4397.0,M,2952.0,M
60-121082-0023_4195-186238-0017,60.0,M,4195.0,F
5750-100289-0043_696-93314-0050,5750.0,M,696.0,F
4014-186183-0011_8975-270782-0003,4014.0,M,8975.0,F
730-359-0037_8770-295462-0027,730.0,F,8770.0,M
7402-90848-0019_200-124140-0020,7402.0,M,200.0,F
5163-18515-0035_445-123860-0025,5163.0,F,445.0,M
8838-298546-0008_4088-158077-0091,8838.0,M,4088.0,F
311-124404-0081_1334-135589-0028,311.0,M,1334.0,M
87-121553-0107_1867-154075-0030,87.0,F,1867.0,M
7190-90542-0073_196-122152-0021,7190.0,M,196.0,M
89-218-0032_5750-100289-0042,89.0,F,5750.0,M
1594-135914-0091_4853-29413-0013,1594.0,M,4853.0,F
7278-246956-0034_8425-246962-0023,7278.0,M,8425.0,M
