mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
6918-47541-0081_2368-157066-0007,6918.0,F,2368.0,M
2427-154697-0000_98-121658-0032,2427.0,M,98.0,F
783-126739-0108_159-121891-0011,783.0,F,159.0,M
1944-159230-0016_5062-294697-0007,1944.0,F,5062.0,F
1769-143485-0058_7555-101283-0049,1769.0,M,7555.0,F
7229-80665-0010_594-127732-0005,7229.0,F,594.0,M
7981-112061-0020_7991-102381-0049,7981.0,M,7991.0,M
4054-11077-0070_5513-39477-0011,4054.0,M,5513.0,M
764-132272-0048_5239-31629-0041,764.0,M,5239.0,M
2992-164100-0037_7241-90852-0063,2992.0,M,7241.0,M
2674-155968-0100_5914-52088-0026,2674.0,M,5914.0,M
6206-14958-0047_2992-164100-0001,6206.0,F,2992.0,M
6567-53342-0014_664-129011-0081,6567.0,F,664.0,F
1060-134451-0055_5727-47030-0064,1060.0,F,5727.0,M
3221-9174-0052_576-129623-0095,3221.0,M,576.0,F
5717-94876-0027_5802-76044-0027,5717.0,M,5802.0,M
1265-135635-0001_698-123197-0025,1265.0,M,698.0,F
5876-8675-0021_4535-279852-0039,5876.0,F,4535.0,M
6082-56175-0017_724-123283-0042,6082.0,F,724.0,M
3094-136458-0116_4111-184448-0000,3094.0,F,4111.0,F
288-131218-0008_6918-47541-0016,288.0,F,6918.0,F
7754-108640-0043_1060-134451-0089,7754.0,F,1060.0,F
22-121148-0002_2319-138631-0028,22.0,F,2319.0,M
5239-31629-0033_114-129324-0022,5239.0,M,114.0,F
549-126410-0034_5147-32135-0004,549.0,F,5147.0,M
1825-135580-0091_957-130588-0023,1825.0,F,957.0,M
1417-1532-0003_581-126957-0024,1417.0,F,581.0,M
7730-304541-0006_850-131003-0049,7730.0,F,850.0,M
8605-292138-0037_6497-234100-0004,8605.0,F,6497.0,M
16-122828-0047_119-129515-0006,16.0,F,119.0,M
7518-86741-0076_2827-170438-0039,7518.0,M,2827.0,M
157-121899-0032_6406-89940-0040,157.0,M,6406.0,F
7881-110131-0026_4064-19132-0037,7881.0,M,4064.0,F
716-129583-0036_7816-108621-0003,716.0,M,7816.0,F
1987-144135-0111_7240-92200-0012,1987.0,M,7240.0,F
2498-134785-0011_3792-176660-0045,2498.0,F,3792.0,M
7967-117095-0001_112-123215-0032,7967.0,F,112.0,F
335-125943-0020_2654-158744-0021,335.0,M,2654.0,M
7783-107486-0046_2790-142824-0013,7783.0,F,2790.0,F
3483-115968-0000_166-352-0039,3483.0,M,166.0,F
5975-54006-0066_581-126955-0059,5975.0,M,581.0,M
6993-83606-0047_5570-73847-0000,6993.0,M,5570.0,F
8266-279363-0024_8421-283462-0072,8266.0,M,8421.0,F
6098-57837-0044_2368-157054-0000,6098.0,M,2368.0,M
2397-162238-0011_3228-4687-0032,2397.0,M,3228.0,F
1283-129808-0051_1914-121446-0031,1283.0,M,1914.0,M
4039-184264-0038_3340-170982-0021,4039.0,M,3340.0,M
5290-39475-0058_3094-136458-0100,5290.0,F,3094.0,F
718-129597-0009_1031-133220-0046,718.0,M,1031.0,F
475-125002-0002_5389-41911-0014,475.0,M,5389.0,M
7437-96157-0021_548-126959-0032,7437.0,M,548.0,M
5918-46890-0043_1825-135580-0067,5918.0,M,1825.0,F
2285-149890-0023_166-126302-0000,2285.0,M,166.0,F
480-126292-0024_6099-67860-0001,480.0,M,6099.0,F
5190-87791-0017_5206-19376-0049,5190.0,M,5206.0,M
380-129066-0049_949-138545-0007,380.0,F,949.0,M
1769-143485-0001_2368-157056-0005,1769.0,M,2368.0,M
1473-135657-0003_6371-63713-0011,1473.0,M,6371.0,F
7967-117095-0009_3615-14674-0019,7967.0,F,3615.0,F
1313-136054-0026_479-126480-0028,1313.0,M,479.0,F
698-122863-0043_6032-56222-0027,698.0,F,6032.0,F
6518-66464-0014_2498-134785-0027,6518.0,F,2498.0,F
534-123059-0043_1885-136863-0068,534.0,F,1885.0,F
6330-66016-0015_6620-283138-0043,6330.0,M,6620.0,F
476-133471-0054_157-126796-0015,476.0,M,157.0,M
6406-88089-0015_1974-139741-0016,6406.0,F,1974.0,F
1638-84447-0017_4148-183988-0043,1638.0,M,4148.0,M
7665-104979-0039_7555-101283-0013,7665.0,M,7555.0,F
7739-8592-0060_17-362-0066,7739.0,F,17.0,M
7837-109173-0020_3221-138045-0027,7837.0,M,3221.0,M
8119-115686-0058_7316-10642-0067,8119.0,M,7316.0,F
17-363-0001_7120-118112-0000,17.0,M,7120.0,F
5092-28462-0001_8545-287671-0058,5092.0,M,8545.0,F
7569-102232-0031_666-11243-0081,7569.0,M,666.0,F
4800-73729-0028_115-122944-0082,4800.0,F,115.0,F
2790-142824-0040_4595-45218-0015,2790.0,F,4595.0,M
6904-262291-0013_6014-32886-0027,6904.0,F,6014.0,F
6828-64738-0033_8635-295756-0028,6828.0,F,8635.0,M
4331-57180-0021_2494-156014-0012,4331.0,F,2494.0,M
3046-137739-0036_2229-152864-0022,3046.0,F,2229.0,M
6701-71402-0049_3825-134160-0023,6701.0,M,3825.0,M
4957-30119-0031_1445-139397-0015,4957.0,F,1445.0,M
7145-87280-0011_4734-220951-0038,7145.0,F,4734.0,M
1859-145703-0023_122-121730-0027,1859.0,F,122.0,M
6294-86679-0061_2272-152282-0014,6294.0,M,2272.0,M
7962-110061-0020_2404-141242-0056,7962.0,F,2404.0,M
4592-22179-0024_5717-61421-0022,4592.0,F,5717.0,M
1323-149236-0012_1472-285314-0036,1323.0,M,1472.0,F
6694-70837-0079_6233-36633-0037,6694.0,M,6233.0,F
1311-134170-0044_479-134717-0049,1311.0,M,479.0,F
176-123271-0002_8300-275128-0061,176.0,M,8300.0,F
6550-65820-0023_4598-6176-0016,6550.0,M,4598.0,F
4856-12103-0038_7085-75810-0031,4856.0,M,7085.0,M
339-132717-0016_4629-19366-0086,339.0,F,4629.0,M
8718-295197-0013_7134-67233-0049,8718.0,F,7134.0,M
7188-82904-0012_8066-290901-0021,7188.0,M,8066.0,M
770-131704-0013_7117-86732-0002,770.0,M,7117.0,F
8545-273050-0045_612-121760-0041,8545.0,F,612.0,F
5588-39648-0001_1046-133224-0043,5588.0,F,1046.0,M
1748-1562-0024_6330-66016-0034,1748.0,M,6330.0,M
4331-57179-0029_1343-139681-0007,4331.0,F,1343.0,F
7000-83708-0029_22-121148-0059,7000.0,M,22.0,F
699-132882-0034_207-143321-0012,699.0,F,207.0,M
475-124994-0025_1031-133220-0024,475.0,M,1031.0,F
2397-162238-0016_4807-26852-0028,2397.0,M,4807.0,F
55-121068-0036_6160-44912-0025,55.0,M,6160.0,F
7828-105171-0049_639-143022-0009,7828.0,M,639.0,M
8066-114256-0011_899-126232-0013,8066.0,M,899.0,M
16-122828-0009_2201-160438-0003,16.0,F,2201.0,M
2039-141208-0065_6294-85684-0008,2039.0,M,6294.0,M
4358-44937-0008_3370-756-0030,4358.0,M,3370.0,M
4899-32639-0023_4595-45218-0006,4899.0,F,4595.0,M
4110-11533-0000_2137-131742-0010,4110.0,M,2137.0,M
8705-290363-0075_6505-231838-0011,8705.0,M,6505.0,F
5876-10347-0001_1535-141644-0005,5876.0,F,1535.0,M
5606-54666-0068_373-130977-0001,5606.0,F,373.0,F
408-122806-0056_335-125945-0000,408.0,F,335.0,M
3046-137739-0051_4098-11547-0029,3046.0,F,4098.0,F
81-121543-0009_2056-143893-0080,81.0,M,2056.0,F
5239-31629-0062_3092-39501-0094,5239.0,M,3092.0,F
2269-147627-0031_54-121079-0015,2269.0,F,54.0,F
2512-157480-0024_6690-73075-0036,2512.0,F,6690.0,M
500-125123-0059_698-122876-0032,500.0,M,698.0,F
249-121331-0006_4731-58193-0017,249.0,M,4731.0,F
6458-61323-0001_6567-53342-0002,6458.0,M,6567.0,F
1987-144135-0018_707-161166-0019,1987.0,M,707.0,M
3864-185125-0036_7933-113273-0039,3864.0,M,7933.0,F
7832-114468-0031_4719-25766-0022,7832.0,M,4719.0,M
1629-139707-0024_1974-139742-0027,1629.0,F,1974.0,F
957-130588-0014_7061-85635-0026,957.0,M,7061.0,M
3157-68361-0029_1777-142750-0008,3157.0,F,1777.0,M
7739-8592-0006_3927-6556-0051,7739.0,F,3927.0,M
6258-49755-0026_1641-130504-0021,6258.0,M,1641.0,F
4807-26852-0023_8742-245708-0073,4807.0,F,8742.0,M
5570-73847-0024_6233-36633-0013,5570.0,F,6233.0,F
7342-73961-0024_7383-95441-0033,7342.0,F,7383.0,F
55-121068-0061_7938-109179-0004,55.0,M,7938.0,M
7967-117095-0039_2531-156718-0011,7967.0,F,2531.0,M
492-131882-0024_8410-278217-0059,492.0,M,8410.0,F
353-128309-0048_6492-68353-0043,353.0,M,6492.0,M
3361-1133-0004_5810-8674-0026,3361.0,F,5810.0,M
2992-164101-0003_7395-89880-0049,2992.0,M,7395.0,F
5684-46243-0060_1175-126220-0030,5684.0,F,1175.0,M
1413-121799-0033_8050-110238-0044,1413.0,M,8050.0,M
6286-69422-0043_119-129514-0038,6286.0,F,119.0,M
6924-291609-0003_1066-4479-0040,6924.0,F,1066.0,F
3370-163384-0025_1387-130993-0022,3370.0,M,1387.0,M
543-133212-0018_3922-723-0000,543.0,M,3922.0,F
100-122655-0018_948-132707-0015,100.0,F,948.0,F
3092-39501-0048_6494-60774-0009,3092.0,F,6494.0,M
1224-121064-0020_2113-132484-0041,1224.0,F,2113.0,M
3357-28375-0024_1740-141148-0011,3357.0,F,1740.0,F
5655-46267-0052_7994-258959-0049,5655.0,F,7994.0,F
1046-133224-0001_2696-157636-0014,1046.0,M,2696.0,M
6330-66016-0029_359-128761-0002,6330.0,M,359.0,M
6538-81859-0018_7313-91072-0066,6538.0,M,7313.0,M
7766-109658-0007_3001-160984-0002,7766.0,F,3001.0,F
242-122626-0020_688-15446-0002,242.0,F,688.0,F
8190-284433-0024_3380-64300-0022,8190.0,F,3380.0,F
2696-157636-0077_5712-48842-0001,2696.0,M,5712.0,F
7752-110522-0005_718-129597-0029,7752.0,F,718.0,M
5239-32139-0056_1265-135635-0058,5239.0,M,1265.0,M
3092-39501-0032_1923-161975-0015,3092.0,F,1923.0,F
3025-12971-0076_2853-164187-0046,3025.0,F,2853.0,F
7802-104391-0029_1100-124547-0057,7802.0,F,1100.0,F
6054-41610-0000_5126-34483-0016,6054.0,F,5126.0,M
205-123882-0011_5727-47032-0029,205.0,F,5727.0,M
6673-72311-0005_4358-44937-0048,6673.0,F,4358.0,M
1801-138032-0018_5448-19208-0027,1801.0,M,5448.0,M
70-121127-0036_2815-160188-0092,70.0,M,2815.0,M
1313-136054-0005_2393-144496-0009,1313.0,M,2393.0,M
3546-175390-0005_2628-153958-0040,3546.0,F,2628.0,M
6505-231837-0021_6099-230928-0014,6505.0,F,6099.0,F
699-132866-0025_7816-108620-0031,699.0,F,7816.0,F
7481-101276-0085_6510-62558-0050,7481.0,F,6510.0,M
7783-107487-0017_216-122441-0005,7783.0,F,216.0,M
2401-144485-0089_7739-107483-0022,2401.0,F,7739.0,F
1845-145088-0036_1825-135580-0063,1845.0,F,1825.0,F
7910-294690-0005_3540-163612-0037,7910.0,F,3540.0,M
119-129513-0010_8464-282934-0069,119.0,M,8464.0,M
8011-280922-0010_4734-220951-0060,8011.0,M,4734.0,M
2162-164461-0025_5684-46243-0054,2162.0,M,5684.0,F
8791-291101-0092_8222-274380-0008,8791.0,M,8222.0,M
1027-125140-0061_126-122467-0074,1027.0,M,126.0,F
7286-92935-0008_1259-27120-0033,7286.0,F,1259.0,F
4848-28247-0002_79-121541-0039,4848.0,M,79.0,F
7783-107486-0011_8011-280922-0018,7783.0,F,8011.0,M
7704-106974-0009_639-143022-0046,7704.0,M,639.0,M
5002-70998-0018_2238-121415-0026,5002.0,M,2238.0,M
7434-75939-0039_3889-9914-0011,7434.0,F,3889.0,F
1417-1539-0002_2194-141235-0038,1417.0,F,2194.0,F
3328-168626-0049_227-129974-0009,3328.0,M,227.0,F
6497-234106-0028_362-123013-0014,6497.0,M,362.0,F
2110-161100-0001_2254-152824-0000,2110.0,M,2254.0,F
4535-279852-0033_3289-171107-0013,4535.0,M,3289.0,M
2774-131722-0061_576-129623-0072,2774.0,M,576.0,F
3717-178149-0007_157-126796-0028,3717.0,M,157.0,M
9026-282386-0021_7809-108638-0035,9026.0,F,7809.0,M
8591-284444-0052_5940-54016-0050,8591.0,F,5940.0,M
5684-46243-0026_7478-98645-0046,5684.0,F,7478.0,M
2061-147110-0060_3008-164327-0009,2061.0,F,3008.0,F
1806-2536-0018_1025-92820-0020,1806.0,M,1025.0,M
23-124439-0025_8097-108005-0039,23.0,F,8097.0,F
6215-62347-0038_5157-47239-0046,6215.0,F,5157.0,M
770-134592-0009_6378-61780-0010,770.0,M,6378.0,F
288-131218-0026_3380-64298-0021,288.0,F,3380.0,F
2827-170438-0016_2039-141209-0013,2827.0,M,2039.0,M
3361-1133-0012_1800-142858-0105,3361.0,F,1800.0,F
2319-138656-0010_4629-19366-0002,2319.0,M,4629.0,M
8266-258263-0019_7140-72205-0025,8266.0,M,7140.0,F
3072-155948-0003_1849-144965-0046,3072.0,M,1849.0,M
6956-76046-0010_7704-106969-0023,6956.0,M,7704.0,M
593-126929-0001_1859-145703-0013,593.0,M,1859.0,F
231-127936-0013_1323-138617-0036,231.0,M,1323.0,M
7285-72200-0075_1748-1562-0047,7285.0,F,1748.0,M
4363-11049-0025_829-123191-0005,4363.0,F,829.0,F
4138-11079-0015_2827-170438-0010,4138.0,F,2827.0,M
2532-157475-0002_6075-57156-0008,2532.0,F,6075.0,M
2319-138656-0031_2388-153728-0049,2319.0,M,2388.0,M
5062-294700-0009_115-121720-0016,5062.0,F,115.0,F
5723-43306-0033_3483-115968-0029,5723.0,F,3483.0,M
2598-4654-0007_1603-140931-0043,2598.0,F,1603.0,M
8057-296395-0007_1322-137588-0018,8057.0,F,1322.0,M
8848-293957-0055_362-123047-0023,8848.0,M,362.0,F
8118-114469-0022_6215-62347-0044,8118.0,F,6215.0,F
5606-54666-0001_1121-176698-0030,5606.0,F,1121.0,M
7739-8592-0039_3185-163507-0012,7739.0,F,3185.0,M
8080-3961-0026_7061-85635-0010,8080.0,F,7061.0,M
2929-85685-0007_3008-164327-0005,2929.0,M,3008.0,F
2411-132530-0053_1859-145701-0027,2411.0,F,1859.0,F
2628-153958-0010_8820-294113-0034,2628.0,M,8820.0,M
7297-92812-0025_770-131704-0018,7297.0,F,770.0,M
816-53638-0008_6288-63101-0004,816.0,M,6288.0,F
7314-77782-0007_7445-94523-0024,7314.0,M,7445.0,F
122-121729-0021_3294-167609-0024,122.0,M,3294.0,F
6993-83607-0057_5723-43306-0012,6993.0,M,5723.0,F
580-126945-0000_5622-44585-0019,580.0,M,5622.0,F
671-131030-0033_6032-56222-0030,671.0,M,6032.0,F
70-121130-0032_7962-110061-0041,70.0,M,7962.0,F
8490-284269-0028_2074-149033-0032,8490.0,M,2074.0,M
1498-140040-0036_3994-11512-0028,1498.0,F,3994.0,F
580-126945-0021_7962-110061-0074,580.0,M,7962.0,F
7445-94526-0035_5723-43296-0012,7445.0,F,5723.0,F
1776-142744-0001_6643-67857-0040,1776.0,M,6643.0,F
4535-279849-0015_1456-130545-0002,4535.0,M,1456.0,M
2240-148521-0012_4719-25765-0039,2240.0,M,4719.0,M
1498-140041-0014_3781-156977-0009,1498.0,F,3781.0,F
8113-301694-0000_5940-54016-0030,8113.0,F,5940.0,M
2229-152842-0043_329-861-0024,2229.0,M,329.0,M
2882-147159-0036_5154-26558-0000,2882.0,F,5154.0,F
8097-108005-0013_7258-91905-0031,8097.0,F,7258.0,M
6308-68358-0002_7000-83708-0032,6308.0,F,7000.0,M
8474-281188-0062_2654-158744-0084,8474.0,M,2654.0,M
6378-61781-0019_4434-73958-0007,6378.0,F,4434.0,F
329-862-0064_2256-137627-0016,329.0,M,2256.0,F
217-122443-0052_731-365-0002,217.0,F,731.0,F
8786-276735-0016_240-144999-0018,8786.0,M,240.0,M
2573-178450-0022_1641-130503-0007,2573.0,F,1641.0,F
3482-170453-0076_3540-163612-0030,3482.0,F,3540.0,M
1748-1560-0016_1060-134451-0054,1748.0,M,1060.0,F
606-130296-0013_8605-291172-0017,606.0,M,8605.0,F
3483-174132-0009_5115-26951-0024,3483.0,M,5115.0,F
8222-274380-0000_7802-104391-0033,8222.0,M,7802.0,F
7717-104491-0030_7475-232691-0017,7717.0,F,7475.0,M
8142-3967-0007_231-127936-0031,8142.0,M,231.0,M
8176-115046-0017_8855-283242-0038,8176.0,M,8855.0,M
1789-137618-0055_7594-81881-0005,1789.0,M,7594.0,F
781-127518-0028_3221-138045-0010,781.0,M,3221.0,M
7789-258266-0031_7061-85635-0021,7789.0,F,7061.0,M
2812-160187-0042_2790-142824-0127,2812.0,M,2790.0,F
5115-26951-0000_6286-69422-0027,5115.0,F,6286.0,F
7258-91902-0002_6388-64974-0087,7258.0,M,6388.0,F
3654-171137-0029_79-121541-0079,3654.0,M,79.0,F
2110-161101-0000_1634-141571-0056,2110.0,M,1634.0,M
2823-160949-0004_5740-97610-0006,2823.0,M,5740.0,F
7318-96151-0019_7342-254918-0027,7318.0,F,7342.0,F
231-119253-0022_3914-10089-0033,231.0,M,3914.0,M
2269-147627-0016_1383-130532-0009,2269.0,F,1383.0,M
2230-132101-0011_55-121069-0015,2230.0,F,55.0,M
2194-141235-0042_3972-185074-0018,2194.0,F,3972.0,F
472-129994-0032_4806-26894-0057,472.0,F,4806.0,M
249-121331-0026_1296-138074-0046,249.0,M,1296.0,F
4860-13185-0041_1175-126221-0031,4860.0,M,1175.0,M
7754-105383-0049_1241-121103-0006,7754.0,F,1241.0,F
6518-66470-0023_666-11244-0013,6518.0,F,666.0,F
836-130900-0050_7460-92002-0009,836.0,M,7460.0,M
5935-55927-0018_3330-170956-0056,5935.0,M,3330.0,F
781-127518-0022_4856-20410-0031,781.0,M,4856.0,M
7558-89894-0023_8498-287358-0002,7558.0,M,8498.0,M
2562-133442-0040_3009-10327-0042,2562.0,M,3009.0,M
984-137154-0061_3001-160952-0002,984.0,M,3001.0,F
7926-254949-0014_4846-18524-0040,7926.0,M,4846.0,F
1313-135022-0007_1079-128631-0001,1313.0,M,1079.0,F
3370-756-0032_7335-290365-0094,3370.0,M,7335.0,F
1634-141571-0005_5635-44582-0029,1634.0,M,5635.0,M
6258-49755-0004_2823-160964-0003,6258.0,M,2823.0,M
7809-108638-0039_4899-32658-0021,7809.0,M,4899.0,F
6458-232057-0040_1944-159230-0003,6458.0,M,1944.0,F
210-129396-0094_5656-44577-0018,210.0,M,5656.0,M
64-76974-0035_7383-95441-0026,64.0,F,7383.0,F
2827-170438-0032_5606-54666-0049,2827.0,M,5606.0,F
6098-57836-0031_5401-39508-0019,6098.0,M,5401.0,M
6927-87732-0002_4331-57179-0021,6927.0,F,4331.0,F
8879-300234-0025_3537-5704-0021,8879.0,M,3537.0,F
3003-14274-0048_3483-115968-0028,3003.0,F,3483.0,M
1472-285314-0030_100-122655-0035,1472.0,F,100.0,F
1001-134707-0072_1027-125140-0066,1001.0,M,1027.0,M
4335-15081-0027_1093-132891-0052,4335.0,M,1093.0,F
1482-140072-0005_2785-154284-0042,1482.0,M,2785.0,F
339-132717-0009_4246-12544-0013,339.0,F,4246.0,M
5189-56574-0038_1422-146111-0019,5189.0,M,1422.0,F
93-126208-0011_2334-150915-0034,93.0,F,2334.0,M
816-2301-0009_7828-105179-0035,816.0,M,7828.0,M
2110-161102-0026_337-123025-0014,2110.0,M,337.0,F
2162-185436-0001_8057-271826-0008,2162.0,M,8057.0,F
492-131887-0008_3230-137483-0073,492.0,M,3230.0,M
7962-110061-0084_663-128991-0046,7962.0,F,663.0,M
5975-54006-0107_2573-178450-0015,5975.0,M,2573.0,F
1498-140041-0008_1914-133440-0024,1498.0,F,1914.0,M
3094-136458-0062_3171-68344-0001,3094.0,F,3171.0,M
5126-27504-0017_154-293987-0017,5126.0,M,154.0,M
210-129396-0098_7318-96151-0004,210.0,M,7318.0,F
1160-139336-0039_968-122544-0053,1160.0,M,968.0,F
2920-156230-0019_209-4733-0013,2920.0,F,209.0,F
7569-102232-0002_3347-134420-0011,7569.0,M,3347.0,F
3686-171133-0050_783-126739-0042,3686.0,M,783.0,F
510-130101-0012_8113-301694-0002,510.0,M,8113.0,F
3686-171133-0053_278-127215-0032,3686.0,M,278.0,F
4848-29108-0023_3171-7574-0042,4848.0,M,3171.0,M
1705-142318-0053_1322-137588-0041,1705.0,F,1322.0,M
8490-284269-0026_126-122467-0063,8490.0,M,126.0,F
2294-161714-0021_2388-153728-0008,2294.0,M,2388.0,M
6544-71420-0013_114-129317-0034,6544.0,F,114.0,F
278-127215-0075_3001-160952-0044,278.0,F,3001.0,F
7720-105168-0051_1365-134830-0012,7720.0,M,1365.0,M
2751-142363-0015_816-2301-0036,2751.0,F,816.0,M
369-125882-0019_5489-10988-0001,369.0,M,5489.0,F
240-160592-0034_1509-145742-0028,240.0,M,1509.0,F
1961-149738-0003_986-129388-0007,1961.0,F,986.0,M
899-126232-0023_1629-139710-0023,899.0,M,1629.0,F
7569-102240-0044_6956-76046-0034,7569.0,M,6956.0,M
7314-93277-0000_5724-13364-0093,7314.0,M,5724.0,F
6555-398-0047_5246-5084-0044,6555.0,M,5246.0,M
7095-88489-0002_5655-46267-0046,7095.0,M,5655.0,F
882-123266-0015_3119-163527-0052,882.0,F,3119.0,F
4806-26895-0039_335-125941-0036,4806.0,M,335.0,M
8490-284268-0031_8421-283462-0038,8490.0,M,8421.0,F
606-121661-0033_510-130101-0013,606.0,M,510.0,M
2319-138631-0010_8742-245707-0034,2319.0,M,8742.0,M
6965-277898-0005_3092-39501-0081,6965.0,M,3092.0,F
3187-168500-0047_5588-68188-0019,3187.0,M,5588.0,F
7720-105168-0040_6727-10344-0035,7720.0,M,6727.0,M
949-162667-0023_1639-133290-0010,949.0,M,1639.0,M
4535-279849-0023_7704-106965-0030,4535.0,M,7704.0,M
8474-281188-0035_1445-139404-0007,8474.0,M,1445.0,M
4222-12898-0029_2688-144987-0012,4222.0,F,2688.0,M
398-123602-0012_7705-101578-0026,398.0,M,7705.0,M
5012-31097-0007_1061-142358-0048,5012.0,F,1061.0,F
7495-252341-0036_6317-54487-0080,7495.0,F,6317.0,F
93-124558-0001_2769-176256-0015,93.0,F,2769.0,M
5740-39910-0023_492-131890-0034,5740.0,F,492.0,M
7314-93277-0023_8401-280380-0073,7314.0,M,8401.0,M
1779-142733-0005_4744-4158-0031,1779.0,F,4744.0,F
781-127518-0019_501-125127-0063,781.0,M,501.0,M
8057-284428-0009_583-139009-0023,8057.0,F,583.0,M
4064-12118-0005_5400-34479-0013,4064.0,F,5400.0,F
7825-258978-0001_2481-163597-0025,7825.0,M,2481.0,F
1513-140221-0034_7569-102240-0011,1513.0,M,7569.0,M
5319-42637-0012_3549-9203-0028,5319.0,M,3549.0,F
7518-86741-0058_4110-11528-0028,7518.0,M,4110.0,M
7881-110131-0007_6937-262269-0040,7881.0,M,6937.0,F
2368-157056-0031_1974-139741-0039,2368.0,M,1974.0,F
830-130728-0021_217-122443-0062,830.0,F,217.0,F
637-127595-0022_472-129979-0013,637.0,M,472.0,F
5935-55927-0028_4926-23311-0000,5935.0,M,4926.0,F
434-132644-0042_8742-245707-0047,434.0,F,8742.0,M
4226-185488-0004_4586-19665-0028,4226.0,M,4586.0,M
6378-61780-0034_2673-162129-0028,6378.0,F,2673.0,M
671-131040-0007_4148-183988-0007,671.0,M,4148.0,M
7475-232691-0000_258-130878-0013,7475.0,M,258.0,M
1734-142311-0077_1645-141819-0010,1734.0,F,1645.0,M
8118-114476-0028_98-121658-0017,8118.0,F,98.0,F
369-125883-0054_688-15446-0013,369.0,M,688.0,F
205-123882-0033_5883-59268-0106,205.0,F,5883.0,M
5968-71320-0019_1061-152224-0013,5968.0,F,1061.0,F
6701-71401-0008_479-134717-0048,6701.0,M,479.0,F
8401-280380-0004_6877-77361-0020,8401.0,M,6877.0,M
2167-149880-0050_7553-101289-0055,2167.0,M,7553.0,M
1974-139742-0041_4590-18005-0030,1974.0,F,4590.0,M
258-130878-0029_7991-102381-0041,258.0,M,7991.0,M
986-129388-0091_4586-19665-0008,986.0,M,4586.0,M
362-123013-0016_203-132073-0031,362.0,F,203.0,F
718-129597-0040_7867-110742-0053,718.0,M,7867.0,M
2499-156153-0013_8677-296078-0035,2499.0,M,8677.0,F
8028-233366-0029_2533-149939-0007,8028.0,M,2533.0,M
7188-107627-0002_2628-153958-0007,7188.0,M,2628.0,M
4719-25766-0064_2581-155520-0020,4719.0,M,2581.0,F
9026-282386-0017_380-129066-0037,9026.0,F,380.0,F
8194-89390-0032_7717-104491-0002,8194.0,F,7717.0,F
6904-262305-0038_7140-72205-0018,6904.0,F,7140.0,F
22-121148-0041_1121-135824-0030,22.0,F,1121.0,M
6294-86679-0027_7949-39970-0085,6294.0,M,7949.0,M
4854-24731-0012_1060-134451-0017,4854.0,M,1060.0,F
3728-105398-0043_4800-73728-0020,3728.0,F,4800.0,F
2823-160953-0006_1226-141270-0018,2823.0,M,1226.0,M
3781-156981-0028_8119-115687-0027,3781.0,F,8119.0,M
1800-142858-0099_639-124526-0030,1800.0,F,639.0,M
1058-131113-0040_7120-118112-0041,1058.0,M,7120.0,F
1401-146770-0005_4039-184264-0037,1401.0,F,4039.0,M
1513-140222-0059_5007-31609-0018,1513.0,M,5007.0,F
5304-109507-0008_210-129396-0071,5304.0,M,210.0,M
1283-129808-0056_3157-119295-0017,1283.0,M,3157.0,F
7518-86741-0010_583-139009-0039,7518.0,M,583.0,M
8011-280922-0000_7061-88086-0014,8011.0,M,7061.0,M
1093-132891-0134_7558-89894-0050,1093.0,F,7558.0,M
1283-136983-0010_597-127694-0044,1283.0,M,597.0,F
318-124224-0022_1283-129808-0058,318.0,F,1283.0,M
2204-131732-0050_5883-59268-0011,2204.0,F,5883.0,M
296-129659-0041_2688-144987-0067,296.0,M,2688.0,M
2039-141208-0004_7874-110243-0091,2039.0,M,7874.0,M
1264-135033-0006_227-126539-0015,1264.0,M,227.0,F
3835-178030-0002_5731-50777-0010,3835.0,M,5731.0,F
4719-25766-0050_7445-94523-0040,4719.0,M,7445.0,F
115-122944-0049_1668-136280-0013,115.0,F,1668.0,F
984-137154-0017_882-123266-0011,984.0,M,882.0,F
3654-171137-0033_9026-282386-0032,3654.0,M,9026.0,F
4490-16020-0010_6215-62347-0022,4490.0,F,6215.0,F
240-160593-0036_7569-102240-0040,240.0,M,7569.0,M
14-208-0004_5660-101854-0009,14.0,F,5660.0,F
5876-10347-0008_6060-106611-0014,5876.0,F,6060.0,M
4595-45217-0030_6104-58845-0018,4595.0,M,6104.0,F
882-123268-0020_5242-35921-0012,882.0,F,5242.0,M
4044-9010-0011_225-131276-0001,4044.0,F,225.0,F
1607-134636-0000_54-121080-0010,1607.0,M,54.0,F
115-122944-0095_4152-12926-0045,115.0,F,4152.0,M
3922-723-0012_2294-161714-0031,3922.0,F,2294.0,M
7720-105167-0008_6206-14958-0001,7720.0,M,6206.0,F
576-129623-0142_337-123025-0036,576.0,F,337.0,F
122-121730-0017_7437-117899-0015,122.0,M,7437.0,M
2137-131742-0022_699-132864-0003,2137.0,M,699.0,F
5386-8684-0017_8713-300047-0036,5386.0,M,8713.0,M
4586-61776-0026_2204-131732-0038,4586.0,M,2204.0,F
7956-245687-0067_1740-141148-0036,7956.0,M,1740.0,F
7967-117095-0027_3157-168062-0022,7967.0,F,3157.0,F
8824-279153-0004_6352-83633-0012,8824.0,M,6352.0,F
7717-105405-0043_472-129983-0033,7717.0,F,472.0,F
1776-142744-0010_8404-282926-0060,1776.0,M,8404.0,F
2816-4136-0024_3876-174960-0010,2816.0,M,3876.0,F
